Game_Title,Platform,Release_Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
2002 FIFA World Cup,XB,2002,Sports,Electronic Arts,0.14,0.04,0.00,0.01,0.19,79.00,17,9.00,4,Software Creations,E
SpongeBob SquigglePants 3D,3DS,2011,Misc,THQ,0.13,0.05,0.00,0.02,0.19,64.00,8,6.00,8,WayForward,E
Sudeki,XB,2004,Role-Playing,Microsoft Game Studios,0.14,0.04,0.00,0.01,0.19,72.00,75,8.40,49,Climax Group,M
Majin and the Forsaken Kingdom,X360,2010,Adventure,Namco Bandai Games,0.14,0.03,0.00,0.01,0.19,74.00,46,8.10,24,Game Republic,T
Silent Hill HD Collection,X360,2012,Action,Konami Digital Entertainment,0.11,0.06,0.01,0.02,0.19,69.00,17,5.60,98,Konami,M
Arc Rise Fantasia,Wii,2009,Role-Playing,Marvelous Interactive,0.12,0.00,0.06,0.01,0.19,64.00,26,7.80,43,"Image Epoch, Imageepoch",T
South Park: The Stick of Truth,PC,2014,Role-Playing,Ubisoft,0.07,0.10,0.00,0.01,0.19,85.00,48,8.60,1739,Obsidian Entertainment,M
MLB 12: The Show,PSV,2012,Sports,Sony Computer Entertainment,0.17,0.00,0.00,0.02,0.19,76.00,15,7.80,42,SCEA San Diego Studios,E
NBA 2K11,PC,2010,Action,Take-Two Interactive,0.18,0.00,0.00,0.01,0.19,82.00,6,8.60,37,Visual Concepts,E
WWE All Stars,Wii,2011,Fighting,THQ,0.10,0.07,0.00,0.02,0.19,68.00,11,7.00,8,THQ,T
Naruto: Ninja Destiny,DS,2006,Fighting,Namco Bandai Games,0.02,0.01,0.16,0.00,0.19,61.00,22,4.40,10,Takara Tomy,T
FaceBreaker,X360,2008,Fighting,Electronic Arts,0.15,0.02,0.00,0.02,0.19,54.00,57,6.30,19,EA Canada,T
Spider-Man: Shattered Dimensions,DS,2010,Action,Activision,0.17,0.01,0.00,0.01,0.19,73.00,13,7.00,6,Griptonite Games,E10+
Conflict: Global Terror,PS2,2005,Shooter,Eidos Interactive,0.09,0.07,0.00,0.02,0.19,62.00,15,8.50,10,Pivotal Games,M
Dante's Inferno,PSP,2010,Action,Electronic Arts,0.12,0.03,0.01,0.02,0.19,70.00,14,8.10,46,"Artificial Mind and Movement, EA Redwood Shores",M
Injustice: Gods Among Us,WiiU,2013,Fighting,Warner Bros. Interactive Entertainment,0.09,0.08,0.00,0.02,0.19,82.00,5,7.90,112,NetherRealm Studios,T
Tomb Raider: Underworld,DS,2008,Action,Eidos Interactive,0.15,0.02,0.00,0.01,0.19,70.00,9,8.40,10,Santa Cruz Games,T
Death Jr.,PSP,2005,Platform,Konami Digital Entertainment,0.17,0.00,0.00,0.01,0.19,61.00,40,7.30,21,Backbone Entertainment,T
Phantasy Star Universe,PS2,2006,Role-Playing,Sega,0.00,0.00,0.19,0.00,0.19,68.00,18,8.50,23,Sonic Team,T
Gungrave,PS2,2002,Shooter,Activision,0.09,0.07,0.00,0.02,0.19,65.00,28,8.60,16,Seta Corporation,M
Transworld Surf,PS2,2002,Sports,Atari,0.09,0.07,0.00,0.02,0.19,76.00,15,8.50,6,Rockstar San Diego,T
Tenchu: Fatal Shadows,PS2,2004,Action,Sega,0.09,0.07,0.00,0.02,0.19,58.00,33,8.00,24,K2 LLC,M
50 Cent: Blood on the Sand,PS3,2009,Shooter,THQ,0.10,0.06,0.01,0.03,0.19,72.00,37,7.20,57,Swordfish Studios,M
Metro: Last Light,PC,2013,Action,Deep Silver,0.06,0.11,0.00,0.02,0.19,82.00,71,8.60,2654,4A Games,M
Evolve,PC,2015,Shooter,Take-Two Interactive,0.08,0.10,0.00,0.02,0.19,77.00,39,4.30,969,Turtle Rock Studios,M
Resident Evil: Revelations,WiiU,2013,Action,Capcom,0.07,0.07,0.03,0.01,0.19,80.00,19,7.50,146,Capcom,M
Armored Core: For Answer,PS3,2008,Simulation,Ubisoft,0.06,0.02,0.10,0.01,0.19,62.00,22,7.60,31,From Software,T
Harry Potter and the Prisoner of Azkaban,XB,2004,Action,Electronic Arts,0.14,0.04,0.00,0.01,0.19,67.00,23,8.80,10,EA Games,E
Street Fighter X Tekken,PSV,2012,Fighting,Capcom,0.10,0.04,0.01,0.03,0.19,79.00,25,7.50,66,Capcom,T
The Legend of Heroes: Trails of Cold Steel II,PSV,2014,Role-Playing,Nippon Ichi Software,0.02,0.02,0.13,0.01,0.19,80.00,23,7.30,73,Falcom,T
Rise of the Kasai,PS2,2005,Action,Sony Computer Entertainment,0.09,0.07,0.00,0.02,0.19,68.00,37,8.00,5,BottleRocket Entertainment,M
Risen,X360,2009,Role-Playing,Deep Silver,0.07,0.11,0.00,0.01,0.19,60.00,37,6.40,77,Piranha Bytes,M
Nostalgia,DS,2008,Role-Playing,Tecmo Koei,0.16,0.00,0.02,0.01,0.19,72.00,36,7.60,19,Matrix Software,E10+
Dynasty Warriors Gundam,X360,2007,Action,Namco Bandai Games,0.15,0.01,0.02,0.01,0.19,55.00,34,6.80,20,"Koei, Omega Force",T
Chibi-Robo! Park Patrol,DS,2007,Adventure,Unknown,0.00,0.00,0.19,0.00,0.19,78.00,14,7.50,13,Skip Ltd.,E
Tom Clancy's Splinter Cell: Blacklist,PC,2013,Action,Ubisoft,0.04,0.13,0.00,0.01,0.19,82.00,13,7.40,754,Ubisoft Toronto,M
One Piece: Unlimited Adventure,Wii,2007,Adventure,Namco Bandai Games,0.07,0.00,0.11,0.01,0.19,67.00,17,8.50,32,Ganbarion,T
Shaun White Skateboarding,PS3,2010,Sports,Ubisoft,0.11,0.05,0.00,0.03,0.19,61.00,26,6.50,8,Ubisoft Montreal,T
Conflict: Denied Ops,PS3,2008,Shooter,Eidos Interactive,0.05,0.10,0.00,0.03,0.19,51.00,28,3.10,25,Pivotal Games,M
Binary Domain,X360,2012,Action,Sega,0.09,0.06,0.02,0.02,0.19,74.00,43,8.00,185,Sega,M
Ice Age: Dawn of the Dinosaurs,PS3,2009,Action,Activision,0.13,0.03,0.00,0.02,0.19,67.00,23,7.30,7,Activision,E10+
Robin Hood: Defender of the Crown,PS2,2003,Strategy,Capcom,0.09,0.07,0.00,0.02,0.19,59.00,18,5.60,5,Cinemaware,T
R-Type Final,PS2,2003,Shooter,Metro 3D,0.09,0.07,0.00,0.02,0.19,79.00,50,9.10,21,Irem,E
Bolt,PS3,2008,Adventure,Disney Interactive Studios,0.12,0.04,0.00,0.02,0.19,59.00,11,6.80,6,Avalanche Software,E10+
Sega GT 2002,XB,2002,Racing,Sega,0.12,0.03,0.03,0.01,0.19,82.00,24,8.20,24,Wow Entertainment,E
F1 2011,PC,2011,Racing,Codemasters,0.00,0.15,0.00,0.04,0.19,83.00,10,7.20,83,Codemasters,E
Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,2005,Action,Activision,0.09,0.07,0.00,0.02,0.19,68.00,13,8.10,15,Krome Studios,E10+
Samurai Warriors 2: Empires,PS2,2006,Action,Tecmo Koei,0.00,0.00,0.19,0.00,0.19,55.00,20,7.30,7,Omega Force,T
Blood Omen 2,XB,2002,Action,Eidos Interactive,0.14,0.04,0.00,0.01,0.19,76.00,22,9.00,9,Crystal Dynamics,M
Earth Defense Force: Insect Armageddon,X360,2011,Shooter,D3Publisher,0.10,0.04,0.03,0.01,0.19,68.00,40,8.20,45,Vicious Cycle,T
Major League Baseball 2K10,PS3,2010,Sports,Take-Two Interactive,0.17,0.00,0.00,0.01,0.19,74.00,19,5.30,4,Visual Concepts,E
Saints Row IV,PC,2013,Action,Deep Silver,0.11,0.06,0.00,0.02,0.19,86.00,45,7.40,1543,Volition Inc.,M
Harry Potter: Quidditch World Cup,XB,2003,Sports,Electronic Arts,0.14,0.04,0.00,0.01,0.19,69.00,14,7.50,4,Electronic Arts,E
Dance Central: Spotlight,XOne,2014,Misc,Microsoft Game Studios,0.15,0.03,0.00,0.00,0.19,74.00,19,7.00,47,Harmonix Music Systems,T
Warriors: Legends of Troy,PS3,2011,Action,Tecmo Koei,0.06,0.04,0.07,0.02,0.19,44.00,22,7.00,24,Tecmo Koei Canada,M
La Pucelle: Tactics,PS2,2002,Role-Playing,Tecmo Koei,0.09,0.07,0.00,0.02,0.19,79.00,47,8.50,15,Nippon Ichi Software,T
Arcania: Gothic 4,PC,2010,Role-Playing,JoWood Productions,0.09,0.08,0.00,0.02,0.19,63.00,25,4.40,307,Spellbound,T
NBA Ballers: Chosen One,X360,2008,Sports,Midway Games,0.17,0.00,0.00,0.01,0.19,55.00,42,4.20,15,Midway,E
Tiger Woods PGA Tour 07,XB,2006,Sports,Electronic Arts,0.13,0.05,0.00,0.01,0.19,81.00,21,6.80,6,EA Redwood Shores,E
Disney's Meet the Robinsons,Wii,2007,Action,Disney Interactive Studios,0.17,0.00,0.00,0.01,0.19,62.00,11,6.30,4,Buena Vista Games,E10+
Sword Art Online: Hollow Realization,PS4,2016,Role-Playing,Namco Bandai Games,0.06,0.02,0.10,0.02,0.19,69.00,32,7.70,52,Bandai Namco Games,T
The Lord of the Rings: War in the North,PC,2011,Action,Warner Bros. Interactive Entertainment,0.05,0.11,0.00,0.03,0.19,66.00,21,7.10,289,Snowblind Studios,M
SBK X: Superbike World Championship,X360,2010,Racing,Black Bean Games,0.10,0.07,0.00,0.02,0.19,74.00,13,8.30,8,Milestone S.r.l,E10+
Rango: The Video Game,PS3,2011,Action,Electronic Arts,0.07,0.09,0.00,0.03,0.19,65.00,23,6.40,7,Behaviour Interactive,E10+
EverQuest Online Adventures: Frontiers,PS2,2003,Role-Playing,Sony Online Entertainment,0.09,0.07,0.00,0.02,0.19,77.00,16,8.50,17,Sony Online Entertainment,T
Fairy Fencer F,PS3,2013,Role-Playing,Nippon Ichi Software,0.05,0.03,0.09,0.02,0.19,65.00,31,7.40,50,Compile Heart,T
Shadows of the Damned,X360,2011,Action,Electronic Arts,0.10,0.06,0.01,0.02,0.19,76.00,76,8.40,139,Grasshopper Manufacture,M
Fight Club,PS2,2004,Fighting,Vivendi Games,0.09,0.07,0.00,0.02,0.18,36.00,28,4.40,22,Genuine Games,M
Samurai Warriors: State of War,PSP,2005,Action,Tecmo Koei,0.07,0.00,0.11,0.01,0.18,64.00,30,6.40,8,Omega Force,T
Dragon Blade: Wrath of Fire,Wii,2007,Action,D3Publisher,0.17,0.00,0.00,0.01,0.18,51.00,19,7.50,17,D3Publisher,T
The Munchables,Wii,2009,Action,Namco Bandai Games,0.17,0.00,0.00,0.01,0.18,71.00,33,8.20,5,Now Production,E
Close Combat: First to Fight,XB,2005,Shooter,Take-Two Interactive,0.14,0.04,0.00,0.01,0.18,69.00,46,7.80,10,Destineer,T
Indiana Jones and the Emperor's Tomb,XB,2003,Action,LucasArts,0.14,0.04,0.00,0.01,0.18,73.00,43,8.60,17,Double Helix Games,T
Buffy the Vampire Slayer: Chaos Bleeds,PS2,2003,Action,Vivendi Games,0.09,0.07,0.00,0.02,0.18,72.00,27,8.90,47,Eurocom Entertainment Software,T
Ty the Tasmanian Tiger,XB,2002,Platform,Electronic Arts,0.14,0.04,0.00,0.01,0.18,68.00,13,8.50,11,Krome Studios,E
Heavy Fire: Afghanistan,PS3,2011,Shooter,Unknown,0.17,0.00,0.00,0.02,0.18,39.00,5,3.30,16,Teyon,T
Siren,PS2,2003,Adventure,Sony Computer Entertainment,0.09,0.07,0.00,0.02,0.18,72.00,48,7.80,41,SCE Japan Studio,M
NARC,XB,2005,Shooter,Midway Games,0.14,0.04,0.00,0.01,0.18,51.00,27,2.80,6,Point of View,M
Driver: San Francisco,PC,2011,Racing,Ubisoft,0.05,0.10,0.00,0.03,0.18,80.00,11,7.00,332,Ubisoft Reflections,T
Shape Up,XOne,2014,Misc,Ubisoft,0.08,0.09,0.00,0.01,0.18,58.00,6,8.30,28,Ubisoft Montreal,E
Amplitude,PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0.00,0.02,0.18,86.00,35,8.80,26,Harmonix Music Systems,T
Disgaea DS,DS,2008,Role-Playing,Square Enix,0.11,0.01,0.05,0.01,0.18,82.00,32,7.50,35,Nippon Ichi Software,T
Gauntlet: Seven Sorrows,XB,2005,Role-Playing,Midway Games,0.14,0.04,0.00,0.01,0.18,61.00,36,7.80,4,Midway,T
AirForce Delta Storm,XB,2001,Shooter,Konami Digital Entertainment,0.14,0.04,0.00,0.01,0.18,61.00,21,7.10,7,KCE Studios,E
Fear Effect 2: Retro Helix,PS,2001,Action,Eidos Interactive,0.10,0.07,0.00,0.01,0.18,84.00,15,8.90,17,Kronos Digital Entertainment,M
Atelier Shallie: Alchemists of the Dusk Sea,PS3,2014,Role-Playing,Tecmo Koei,0.06,0.02,0.08,0.02,0.18,76.00,26,7.70,44,Gust,E10+
Call of Duty: World at War,PC,2008,Shooter,Activision,0.02,0.14,0.00,0.03,0.18,83.00,36,7.50,721,Treyarch,M
CSI: Fatal Conspiracy,PS3,2010,Adventure,Ubisoft,0.11,0.05,0.00,0.02,0.18,39.00,5,5.60,13,Telltale Games,M
Vietcong: Purple Haze,PS2,2004,Shooter,Gathering of Developers,0.09,0.07,0.00,0.02,0.18,48.00,11,4.30,6,Coyote Developments,M
Syndicate,X360,2012,Shooter,Electronic Arts,0.10,0.06,0.00,0.02,0.18,74.00,65,7.10,174,Starbreeze,M
Zumba Fitness Rush,X360,2012,Sports,505 Games,0.00,0.16,0.00,0.02,0.18,73.00,7,6.20,5,"Majesco Games, Majesco",E10+
Call of Juarez,X360,2007,Shooter,Ubisoft,0.14,0.02,0.00,0.01,0.18,71.00,37,6.90,46,Techland,M
Ghostbusters: The Video Game,PSP,2009,Action,Atari,0.16,0.01,0.00,0.02,0.18,54.00,13,4.70,13,Red Fly Studio,E10+
MotoGP,Wii,2009,Racing,Capcom,0.05,0.11,0.00,0.02,0.18,44.00,10,5.40,11,Milestone S.r.l,E
Mushroom Men: The Spore Wars,Wii,2008,Action,SouthPeak Games,0.16,0.01,0.00,0.01,0.18,72.00,37,8.70,33,Red Fly Studio,E10+
Saint Seiya: Soldiers' Soul,PS4,2015,Fighting,Namco Bandai Games,0.00,0.12,0.04,0.02,0.18,59.00,30,7.80,45,Dimps Corporation,T
LEGO Harry Potter: Years 5-7,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.07,0.07,0.00,0.03,0.18,64.00,19,6.80,21,Traveller's Tales,E10+
Corpse Party: Blood Drive,PSV,2014,Adventure,Marvelous Interactive,0.08,0.01,0.06,0.03,0.18,60.00,19,7.40,58,5pb,M
The Last Airbender,DS,2010,Action,THQ,0.13,0.04,0.00,0.01,0.18,69.00,6,7.00,4,THQ,E10+
MotoGP 14 ,PS4,2014,Racing,Milestone S.r.l.,0.04,0.11,0.00,0.03,0.18,73.00,28,6.40,26,Milestone S.r.l,E
Alone in the Dark,Wii,2008,Adventure,Atari,0.09,0.08,0.00,0.02,0.18,39.00,10,4.40,34,Hydravision,M
Six Flags Fun Park,DS,2008,Misc,Brash Entertainment,0.17,0.00,0.00,0.01,0.18,34.00,4,7.00,4,Brash Entertainment,E
Test Drive Off-Road Wide Open,XB,2001,Racing,Infogrames,0.15,0.03,0.00,0.01,0.18,64.00,21,8.30,9,Rockstar San Diego,E
WWE All Stars,PSP,2011,Fighting,THQ,0.12,0.04,0.00,0.03,0.18,70.00,4,6.60,5,THQ,T
Bad Boys: Miami Takedown,XB,2004,Shooter,Empire Interactive,0.14,0.04,0.00,0.01,0.18,35.00,20,5.90,9,Blitz Games,M
Valhalla Knights 3,PSV,2013,Role-Playing,Xseed Games,0.04,0.01,0.12,0.01,0.18,48.00,19,6.80,56,K2,M
Mega Man X: Command Mission,PS2,2004,Role-Playing,Capcom,0.09,0.07,0.00,0.02,0.18,69.00,27,7.10,18,"Valuewave Co.,Ltd.",E
Tokyo Xtreme Racer DRIFT,PS2,2003,Racing,Genki,0.09,0.07,0.00,0.02,0.18,59.00,13,8.60,15,Genki,E
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",DS,2005,Action,Disney Interactive Studios,0.15,0.01,0.00,0.01,0.18,65.00,20,7.50,4,Amaze Entertainment,E10+
Cabela's Big Game Hunter 2005 Adventures,XB,2004,Sports,Activision,0.13,0.04,0.00,0.01,0.18,65.00,5,8.30,6,FUN Labs,T
Senran Kagura: Estival Versus,PSV,2015,Action,Marvelous Interactive,0.04,0.02,0.09,0.02,0.18,71.00,4,7.40,34,Marvelous Inc.,M
GRID Autosport,PS3,2014,Racing,Codemasters,0.05,0.09,0.01,0.03,0.18,75.00,35,6.80,62,Codemasters,E
Half-Minute Hero,PSP,2009,Role-Playing,Rising Star Games,0.08,0.01,0.07,0.01,0.18,84.00,41,7.80,38,Opus,E10+
The Chronicles of Narnia: Prince Caspian,X360,2008,Action,Disney Interactive Studios,0.16,0.01,0.00,0.01,0.18,56.00,24,7.50,13,Traveller's Tales,T
Shadow The Hedgehog,XB,2005,Platform,Sega,0.13,0.04,0.00,0.01,0.18,49.00,24,5.50,36,Sega,E10+
World of Outlaws: Sprint Cars,X360,2010,Racing,THQ,0.17,0.00,0.00,0.01,0.18,57.00,4,8.10,10,Big Ant Studios,E
Van Helsing,XB,2007,Action,Activision,0.13,0.04,0.00,0.01,0.18,63.00,32,7.60,8,Saffire,T
Grand Slam Tennis 2,X360,2012,Sports,Electronic Arts,0.10,0.06,0.00,0.02,0.18,71.00,45,5.10,14,EA Sports,E
Ben 10 Ultimate Alien: Cosmic Destruction,X360,2010,Platform,D3Publisher,0.10,0.06,0.00,0.02,0.18,51.00,5,5.30,4,Papaya Studios,E10+
Pure Futbol,X360,2010,Sports,Ubisoft,0.08,0.08,0.00,0.02,0.18,38.00,20,7.90,29,Ubisoft Vancouver,E
Spider-Man: Friend or Foe,PSP,2007,Action,Activision,0.16,0.00,0.00,0.01,0.18,58.00,7,4.40,9,Artificial Mind and Movement,E10+
SoulCalibur Legends,Wii,2007,Action,Namco Bandai Games,0.16,0.01,0.00,0.01,0.18,52.00,35,5.70,24,Namco Bandai Games,T
Aliens: Colonial Marines,PC,2013,Shooter,Sega,0.10,0.06,0.00,0.02,0.18,45.00,40,3.50,1156,Gearbox Software,M
FIFA Soccer 11,PC,2010,Sports,Electronic Arts,0.00,0.14,0.00,0.04,0.18,83.00,16,7.70,102,EA Sports,E
Borderlands,PC,2009,Shooter,Take-Two Interactive,0.01,0.14,0.00,0.03,0.18,81.00,37,7.80,1363,Gearbox Software,M
de Blob 2,Wii,2011,Platform,THQ,0.11,0.06,0.00,0.02,0.18,79.00,20,8.10,26,Blue Tongue Entertainment,E10+
Silent Hill 4: The Room,XB,2004,Action,Konami Digital Entertainment,0.14,0.04,0.00,0.01,0.18,76.00,43,8.30,26,KCET,M
Commandos 2: Men of Courage,PS2,2002,Strategy,Eidos Interactive,0.09,0.07,0.00,0.02,0.18,67.00,19,6.80,11,Pyro Studios,T
Remember Me,X360,2013,Action,Capcom,0.10,0.06,0.00,0.02,0.18,70.00,42,7.50,267,DONTNOD Entertainment,M
Brink,PC,2011,Shooter,Bethesda Softworks,0.06,0.09,0.00,0.03,0.18,70.00,38,6.00,547,Splash Damage,T
Trinity Universe,PS3,2009,Role-Playing,Nippon Ichi Software,0.07,0.05,0.03,0.02,0.18,62.00,25,7.20,28,"Gust, Idea Factory",T
Senran Kagura: Estival Versus,PS4,2015,Action,Marvelous Interactive,0.08,0.00,0.08,0.02,0.18,67.00,25,8.00,96,Marvelous Inc.,M
Ball Breakers,PS,2000,Action,Take-Two Interactive,0.10,0.07,0.00,0.01,0.18,68.00,10,5.30,4,Lost Toys,E
Splatterhouse,X360,2010,Action,Namco Bandai Games,0.14,0.03,0.00,0.01,0.18,62.00,51,7.60,60,"Namco Bandai Games America, Namco Bandai Games",M
EyeToy: Groove,PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0.00,0.02,0.18,73.00,34,8.00,5,SCEE,E
You Don't Know Jack,PS3,2011,Misc,THQ,0.16,0.00,0.00,0.01,0.18,82.00,11,7.30,18,"Jellyvision, Iron Galaxy Studios",T
Armored Core: Last Raven,PS2,2005,Simulation,505 Games,0.05,0.04,0.08,0.01,0.18,59.00,16,8.90,14,From Software,T
Burnout Legends,DS,2005,Racing,Electronic Arts,0.15,0.02,0.00,0.01,0.18,38.00,12,6.00,59,Visual Impact,E
College Hoops 2K7,PS3,2007,Sports,Take-Two Interactive,0.16,0.00,0.00,0.01,0.18,81.00,9,7.10,8,2K Sports,E
K-1 World Grand Prix,PS2,2002,Sports,Konami Digital Entertainment,0.04,0.03,0.10,0.01,0.18,67.00,24,9.00,7,Konami,T
Juiced,XB,2005,Racing,THQ,0.13,0.04,0.00,0.01,0.18,68.00,39,9.10,15,Juice Games,T
Naruto Shippuden: Dragon Blade Chronicles,Wii,2009,Action,505 Games,0.11,0.01,0.05,0.01,0.18,38.00,14,3.00,12,"Eighting, Takara Tomy",E10+
DiRT Showdown,PS3,2012,Racing,Codemasters,0.02,0.12,0.00,0.03,0.18,75.00,27,6.30,43,Codemasters,E10+
Sonic Riders: Zero Gravity,PS2,2008,Racing,Sega,0.09,0.07,0.00,0.02,0.18,56.00,16,8.30,27,Sonic Team,E
UFC: Sudden Impact,PS2,2004,Fighting,Global Star,0.09,0.07,0.00,0.02,0.18,54.00,29,7.70,7,Opus,T
Full Auto 2: Battlelines,PS3,2006,Racing,Sega,0.14,0.02,0.00,0.02,0.18,67.00,43,7.60,25,Pseudo Interactive,T
College Hoops 2K8,X360,2007,Sports,Take-Two Interactive,0.16,0.00,0.00,0.01,0.18,81.00,21,6.90,16,Visual Concepts,E
How to Train Your Dragon,PS3,2010,Action,Activision,0.12,0.03,0.00,0.02,0.18,51.00,18,7.00,6,Etranges Libellules,E10+
Dynasty Warriors: Gundam 3,X360,2010,Action,Tecmo Koei,0.11,0.03,0.02,0.01,0.18,65.00,27,7.80,20,Koei Tecmo Games,T
NHL 2004,XB,2003,Sports,Electronic Arts,0.13,0.04,0.00,0.01,0.18,85.00,21,6.50,31,EA Black Box,E
Velvet Assassin,X360,2009,Shooter,DTP Entertainment,0.14,0.02,0.01,0.01,0.18,56.00,46,7.10,55,"Replay Studios, ML Enterprises",M
MindJack,PS3,2011,Shooter,Square Enix,0.07,0.07,0.00,0.03,0.18,44.00,31,1.70,46,FeelPlus,M
NBA Live 16,PS4,2015,Sports,Electronic Arts,0.10,0.04,0.00,0.03,0.18,59.00,27,6.10,70,EA Sports,E
WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,0.14,0.02,0.00,0.01,0.18,58.00,15,7.80,6,TOSE,T
Dead or Alive Paradise,PSP,2010,Misc,Ubisoft Annecy,0.07,0.02,0.07,0.02,0.18,38.00,34,5.60,37,"Team Ninja, Tecmo",M
Dark Souls II,PC,2014,Role-Playing,Namco Bandai Games,0.08,0.08,0.00,0.01,0.17,91.00,36,7.10,2318,From Software,T
The Suffering: Ties That Bind,PS2,2005,Action,Midway Games,0.09,0.07,0.00,0.02,0.17,75.00,37,8.00,23,Surreal Software,M
EyeToy: Kinetic,PS2,2005,Sports,Sony Computer Entertainment,0.09,0.07,0.00,0.02,0.17,78.00,32,8.30,11,SCEE London Studio,E
Project Spark,XOne,2014,Misc,Microsoft Game Studios,0.11,0.05,0.00,0.02,0.17,73.00,26,7.00,151,Microsoft Game Studios,E10+
Army Men: Sarge's Heroes 2,PS2,2001,Shooter,Midas Interactive Entertainment,0.09,0.07,0.00,0.02,0.17,54.00,15,4.60,5,3DO,T
Winning Eleven: Pro Evolution Soccer 2007,DS,2006,Sports,Konami Digital Entertainment,0.00,0.00,0.17,0.00,0.17,63.00,5,7.90,12,KCET,E
Warriors of Might and Magic,PS2,2001,Adventure,3DO,0.09,0.07,0.00,0.02,0.17,49.00,12,4.50,6,3DO,T
Rapala Fishing Frenzy 2009,PS3,2008,Sports,Activision,0.16,0.00,0.00,0.01,0.17,31.00,4,4.40,9,FUN Labs,E
Ridge Racer,PSV,2011,Racing,Namco Bandai Games,0.03,0.07,0.05,0.02,0.17,44.00,39,3.70,59,"Namco Bandai Games, Cellius",E10+
Major League Baseball 2K9,PS3,2009,Sports,Spike,0.16,0.00,0.00,0.01,0.17,61.00,19,4.00,6,2K Sports,E
Smash Court Tennis Pro Tournament,PS2,2002,Sports,Sony Computer Entertainment,0.08,0.07,0.00,0.02,0.17,73.00,15,7.40,10,Namco,E
Race Pro,X360,2009,Racing,Atari,0.06,0.09,0.00,0.02,0.17,72.00,54,7.00,60,SimBin,E
NBA Inside Drive 2004,XB,2003,Sports,Microsoft Game Studios,0.13,0.04,0.00,0.01,0.17,71.00,31,8.20,11,High Voltage Software,E
Gretzky NHL 2005,PS2,2004,Sports,Sony Computer Entertainment,0.08,0.07,0.00,0.02,0.17,66.00,24,9.10,14,Page 44 Studios,E
Dungeon Siege III,PC,2011,Role-Playing,Square Enix,0.08,0.08,0.00,0.02,0.17,72.00,37,4.70,399,Obsidian Entertainment,T
Skate it,DS,2008,Sports,Electronic Arts,0.14,0.02,0.00,0.01,0.17,72.00,13,7.80,12,Exient Entertainment,E
Metal Arms: Glitch in the System,XB,2003,Shooter,Vivendi Games,0.13,0.04,0.00,0.01,0.17,82.00,35,8.70,15,Swingin' Ape,T
Toukiden Kiwami,PS4,2015,Action,Tecmo Koei,0.05,0.07,0.02,0.02,0.17,74.00,35,7.60,74,Koei Tecmo Games,T
The Secret World,PC,2012,Role-Playing,Funcom,0.07,0.08,0.00,0.02,0.17,74.00,55,8.20,1326,Funcom,M
MDK2 Armageddon,PS2,2001,Shooter,Virgin Interactive,0.08,0.07,0.00,0.02,0.17,80.00,19,8.30,11,BioWare,T
NHL 2K9,X360,2008,Sports,Take-Two Interactive,0.15,0.01,0.00,0.01,0.17,69.00,33,6.70,7,Visual Concepts,E10+
Disney's Atlantis: The Lost Empire,PS,2001,Platform,Sony Computer Entertainment,0.10,0.07,0.00,0.01,0.17,73.00,7,8.50,6,Eurocom Entertainment Software,E
Stormrise,PS3,2009,Strategy,Sega,0.13,0.02,0.00,0.02,0.17,51.00,28,5.30,20,Creative Assembly,M
Psi-Ops: The Mindgate Conspiracy,XB,2004,Shooter,Midway Games,0.13,0.04,0.00,0.01,0.17,84.00,55,7.90,18,Midway,M
X-Men: The Official Game,X360,2006,Action,Activision,0.16,0.00,0.00,0.01,0.17,52.00,57,6.10,20,"Z-Axis, Ltd.",T
SWAT: Global Strike Team,XB,2003,Shooter,Vivendi Games,0.13,0.04,0.00,0.01,0.17,69.00,22,6.30,7,Argonaut Games,M
Hitman: HD Trilogy,X360,2013,Action,Square Enix,0.07,0.08,0.00,0.02,0.17,69.00,14,7.20,45,Io Interactive,M
Goblin Commander: Unleash the Horde,PS2,2003,Strategy,Jaleco,0.08,0.07,0.00,0.02,0.17,68.00,21,8.70,14,Jaleco Entertainment,T
World Destruction League: Thunder Tanks,PS2,2000,Action,3DO,0.08,0.07,0.00,0.02,0.17,65.00,16,5.90,7,3DO,T
Tom Clancy's Ghost Recon: Future Soldier,PC,2012,Shooter,Ubisoft,0.05,0.10,0.00,0.02,0.17,71.00,13,4.90,368,Ubisoft Paris,M
PlayStation Move Heroes,PS3,2011,Platform,Sony Computer Entertainment,0.08,0.06,0.00,0.03,0.17,53.00,39,6.10,16,Nihilistic,E10+
RoadKill,PS2,2003,Action,Midway Games,0.08,0.07,0.00,0.02,0.17,71.00,27,7.90,11,Terminal Reality,M
The Chronicles of Narnia: Prince Caspian,PS3,2008,Action,Disney Interactive Studios,0.14,0.01,0.00,0.02,0.17,56.00,16,5.60,8,Traveller's Tales,T
Top Spin 2,X360,2006,Sports,Take-Two Interactive,0.15,0.00,0.00,0.01,0.17,75.00,52,6.80,25,Pam Development,E
